sensor_id,latitude,longitude,road_name
S583,12.95560007799166,77.56053462763757,Road_263
S584,12.991702037725979,77.54195310553247,Road_492
S585,12.917512203316333,77.5092986370871,Road_438
S586,12.94919602661381,77.55398924113535,Road_481
S587,12.934670052480694,77.59758180111415,Road_300
S588,12.913393109594832,77.57328617063418,Road_129
S589,12.906363970688176,77.59728755030116,Road_124
S590,12.918895279311466,77.58663081046518,Road_122
S591,12.973591194944506,77.58462524764695,Road_179
S592,12.981520546486326,77.50254376984925,Road_269
S593,12.942758167877383,77.57779719018801,Road_418
S594,12.943795284771733,77.59433970054994,Road_69
S595,12.945373133848522,77.59172751162619,Road_260
S596,12.958398232425901,77.5369041092847,Road_448
S597,12.984122098024951,77.56330512783845,Road_179
S598,12.989895618676266,77.54432342877116,Road_487
S599,12.987479636224359,77.50299056867809,Road_432
S600,12.99368458226863,77.56248385399503,Road_271
S601,12.985786598509451,77.51678305526272,Road_434
S602,12.940044029452604,77.50069602010193,Road_232
S603,12.97137818106471,77.5872337058192,Road_376
S604,12.962836733139694,77.51598919262301,Road_402
S605,12.983751386750262,77.52593991278061,Road_486
S606,12.991810910958565,77.5733654018667,Road_351
S607,12.933781720101987,77.5542451943161,Road_370
S608,12.934880451929406,77.55263280156424,Road_361
S609,12.951975124153313,77.55289296429636,Road_325
S610,12.933451671505331,77.5167187551879,Road_7
S611,12.9131411897408,77.55890346110452,Road_249
S612,12.96167529572406,77.57940931962412,Road_233
S613,12.997909646310957,77.5722284685944,Road_140
S614,12.978361281968215,77.51284288069516,Road_493
S615,12.955983651453133,77.56485037591159,Road_74
S616,12.949054681942846,77.5269103773753,Road_139
S617,12.943688094960878,77.53525075925579,Road_487
S618,12.915552149950473,77.54140733532272,Road_193
S619,12.946899254448926,77.59005975105863,Road_313
S620,12.971886332205493,77.5626477466228,Road_375
S621,12.94165820220231,77.50813723456656,Road_360
S622,12.905715676946889,77.52342342690477,Road_74
S623,12.996375291982599,77.55032355863072,Road_195
S624,12.922685679654638,77.50785765587112,Road_28
S625,12.941645204636435,77.54741055222513,Road_396
S626,12.938750540011846,77.50758703782317,Road_89
S627,12.970790544603323,77.55688184489726,Road_474
S628,12.999621049229555,77.52212124005693,Road_154
S629,12.997987544125996,77.56975451523569,Road_260
S630,12.91249645929493,77.56271633102159,Road_185
S631,12.9260246562839,77.53162829225103,Road_484
S632,12.990731659823625,77.50147292797891,Road_424
S633,12.970229863448917,77.5355370368611,Road_308
S634,12.96971690607975,77.50723859400176,Road_128
S635,12.901283234708082,77.55931390973535,Road_352
S636,12.999778927962979,77.53148280725766,Road_129
S637,12.988780275328594,77.55112975407447,Road_97
S638,12.968246363303857,77.51118652162748,Road_6
S639,12.97626919509492,77.5225324888368,Road_125
S640,12.909609271954062,77.54143415671668,Road_170
S641,12.954797830187081,77.58616156483224,Road_207
S642,12.913875505802464,77.53584091897439,Road_195
S643,12.920774041787096,77.51988349643521,Road_72
S644,12.978069041933201,77.50644881330638,Road_284
S645,12.95692573096757,77.54564044451548,Road_484
S646,12.938117851531267,77.58916903535913,Road_225
S647,12.932467914632221,77.56839249326455,Road_251
S648,12.952944430075945,77.54912488997138,Road_108
S649,12.972488770931903,77.54136268214303,Road_130
S650,12.943559066726296,77.57975300774247,Road_255
S651,12.933956496833508,77.58575263657364,Road_17
S652,12.96883397278191,77.55295051317158,Road_136
S653,12.970155668497384,77.55885205598788,Road_56
S654,12.947513772412917,77.50392828778921,Road_78
S655,12.954872582686038,77.58264383091777,Road_442
S656,12.948040068123742,77.52163846679316,Road_188
S657,12.999312160459047,77.58204360263964,Road_286
S658,12.906959169980196,77.59152677724954,Road_176
S659,12.996741064293841,77.52426156680644,Road_242
S660,12.966907551495769,77.50754374364386,Road_259
S661,12.949320894868734,77.56692169237408,Road_214
S662,12.920370040711848,77.55732509931879,Road_304
S663,12.91096720036952,77.56340096609802,Road_136
S664,12.957475642732119,77.52763487025666,Road_465
S665,12.960742921243073,77.59187527840751,Road_200
S666,12.942165277598217,77.57422735203933,Road_29
S667,12.936722886102581,77.57082860661022,Road_321
S668,12.983093733695911,77.57253403581105,Road_310
S669,12.97573538022786,77.5084261202882,Road_179
S670,12.906670971460057,77.53446569857944,Road_391
S671,12.949744414855108,77.55458346294068,Road_276
S672,12.966078303494474,77.56052125380523,Road_238
S673,12.940195463322004,77.51184952465384,Road_168
S674,12.964183421441003,77.55284369954418,Road_271
S675,12.91572146311589,77.54560694264205,Road_411
S676,12.912407762998482,77.53642649314926,Road_103
S677,12.915858499302843,77.55802729000334,Road_291
S678,12.941886201307751,77.55782444924043,Road_272
S679,12.921403804738194,77.55308571322385,Road_299
S680,12.953908298450317,77.56621720629978,Road_409
S681,12.946536307626381,77.56426430588287,Road_214
S682,12.978557259914494,77.56349158109359,Road_99
S683,12.965704465698773,77.5237629724968,Road_227
S684,12.985597133666408,77.59637459106844,Road_116
S685,12.997271874933848,77.51579263016585,Road_53
S686,12.976989109898994,77.5469848301883,Road_424
S687,12.913473545769104,77.50569367143935,Road_221
S688,12.975808734428341,77.53767004171627,Road_468
S689,12.951871649244781,77.56211068925448,Road_97
S690,12.984183221260835,77.57204334467835,Road_266
S691,12.957872220871762,77.50573965208797,Road_286
S692,12.9107712423396,77.58838807060376,Road_132
S693,12.972794472330486,77.58165194290659,Road_186
S694,12.934789686591667,77.5826714619626,Road_354
S695,12.933399967451823,77.59814337842955,Road_36
S696,12.912973169878251,77.57271589908211,Road_162
S697,12.979349654153312,77.50180547928774,Road_302
S698,12.98377124972579,77.51046080507311,Road_179
S699,12.982191672474778,77.57253540282213,Road_253
S700,12.968863744632591,77.58917497925306,Road_335
S701,12.98187332699692,77.52803930849235,Road_61
S702,12.966134341021366,77.50515064755777,Road_365
S703,12.96121110997718,77.58661451767524,Road_290
S704,12.900646719015661,77.59115750454629,Road_81
S705,12.905816866108454,77.57624919963789,Road_63
S706,12.913386750774153,77.57476297409046,Road_389
S707,12.909804681121216,77.56363697806557,Road_57
S708,12.975474066286369,77.56822800259772,Road_420
S709,12.914633564515714,77.54640786608924,Road_31
S710,12.989538402077981,77.5378520351356,Road_364
S711,12.912510791135551,77.58063856948611,Road_175
S712,12.961110874534095,77.56877309533215,Road_338
S713,12.978532327476826,77.5856560564892,Road_142
S714,12.966688432172836,77.55379113708372,Road_177
S715,12.955733506394335,77.53178308672975,Road_206
S716,12.945821432212945,77.52666157541836,Road_320
S717,12.97556333623472,77.57378008027842,Road_102
S718,12.97105694773736,77.56591187850746,Road_143
S719,12.997391295888837,77.52942667930317,Road_153
S720,12.995848448044082,77.53228865107435,Road_474
S721,12.909464007199043,77.50572690516769,Road_208
S722,12.970295222843633,77.54919354602058,Road_310
S723,12.902071591872081,77.52413062789302,Road_249
S724,12.969712338421644,77.56075196392906,Road_318
S725,12.920648121330862,77.5543310290412,Road_326
S726,12.959978892339047,77.5188597260871,Road_436
S727,12.97813989732004,77.5574095562595,Road_180
S728,12.926521306962039,77.538944307658,Road_48
S729,12.946211235644293,77.52256612142064,Road_386
S730,12.938894957672302,77.59474297328552,Road_221
S731,12.938399296108424,77.56852482286033,Road_258
S732,12.974573492002524,77.51764966798042,Road_404
S733,12.924966449561584,77.53564569410979,Road_482
S734,12.929616037361464,77.57010902135205,Road_352
S735,12.996643066703866,77.58176168645207,Road_333
S736,12.979038208802212,77.53608295078273,Road_446
S737,12.930653718437885,77.5007271476205,Road_344
S738,12.99050146854637,77.53336393330697,Road_18
S739,12.994948785123219,77.59937932298037,Road_76
S740,12.982081873715275,77.5788470876706,Road_105
S741,12.992002965873283,77.54289336487865,Road_28
S742,12.95224593475486,77.54614717859012,Road_46
S743,12.999128352345881,77.56746046281586,Road_271
S744,12.918463745856064,77.59986616648324,Road_358
S745,12.94801754949652,77.56681912411815,Road_174
S746,12.970377578166511,77.52336964529582,Road_450
S747,12.97705880475282,77.57172217771131,Road_108
S748,12.953543332423544,77.54778014902125,Road_133
S749,12.96745275233568,77.55634491947079,Road_325
S750,12.93062883066236,77.58531451981503,Road_176
S751,12.988665088303119,77.51088620409043,Road_422
S752,12.960647513038545,77.51360107680654,Road_195
S753,12.957496446166488,77.55843823112781,Road_472
S754,12.944759440327568,77.51968922681246,Road_317
S755,12.908650957624321,77.54016380542454,Road_435
S756,12.961755089041178,77.57792286009678,Road_288
S757,12.911437089202465,77.5051899475467,Road_343
S758,12.948350322101986,77.55459553050635,Road_464
S759,12.945402661749402,77.54866034971974,Road_397
S760,12.940211079463907,77.52580008863558,Road_18
S761,12.993254727838044,77.59535253924183,Road_458
S762,12.96850554781965,77.57937293248406,Road_262
S763,12.975677684388845,77.5784673319164,Road_183
S764,12.986615395660126,77.50295748871031,Road_32
S765,12.998694722501188,77.52804416744796,Road_441
S766,12.939813116584343,77.55005693512976,Road_156
S767,12.956986297668353,77.58301089113125,Road_76
S768,12.911188787969465,77.56701904321945,Road_70
S769,12.9716530427369,77.50647374316193,Road_78
S770,12.915794655806414,77.53687375758523,Road_160
S771,12.969637206374902,77.59415394105837,Road_401
S772,12.918775714461969,77.50460451453341,Road_241
S773,12.985297851006353,77.59429581728985,Road_317
S774,12.93369609632705,77.52732809740199,Road_178
S775,12.908134259851344,77.57290663539544,Road_114
S776,12.940456748704879,77.50751397199791,Road_106
S777,12.984432654030755,77.52056266522114,Road_231
S778,12.928303617189925,77.59195429061828,Road_304
S779,12.946768757609327,77.56679586193408,Road_95
S780,12.92766562222695,77.52732833928188,Road_426
S781,12.919308362137704,77.5750564376682,Road_436
S782,12.970166899047527,77.5716606386781,Road_27
S783,12.942901230209593,77.54726364192385,Road_79
S784,12.946360551310983,77.57743913584599,Road_322
S785,12.973299077514072,77.59116910201068,Road_116
S786,12.925867483383367,77.5168191335796,Road_455
S787,12.950799970482796,77.5238090438644,Road_415
S788,12.907425491533594,77.5161390172048,Road_67
S789,12.91984716268656,77.50891260401599,Road_220
S790,12.927654729437053,77.52581906263919,Road_229
S791,12.965192755783072,77.55831540737319,Road_392
S792,12.97978722365375,77.57365107077038,Road_322
S793,12.966376691395407,77.59015422500705,Road_45
S794,12.961210968514676,77.57551123074384,Road_305
S795,12.96843904213333,77.58678427732927,Road_59
S796,12.967233910745488,77.5849852253176,Road_181
S797,12.96414979182817,77.52034975436841,Road_188
S798,12.936605537461494,77.51293146733977,Road_395
S799,12.987566732341916,77.52554381941633,Road_168
S800,12.91348892068265,77.54218990852557,Road_291
S801,12.933521986989287,77.50697733075452,Road_425
S802,12.951395559331914,77.57449920882019,Road_499
S803,12.962597134422118,77.54031253600287,Road_211
S804,12.982657288597254,77.50264863173058,Road_329
S805,12.98207213274682,77.57423660129228,Road_89
S806,12.956825069864998,77.56624378829211,Road_255
S807,12.941473084062142,77.55714642218123,Road_428
S808,12.999117405078122,77.54214628998204,Road_200
S809,12.929315372303389,77.5588822333713,Road_29
S810,12.956767252861559,77.53490887960672,Road_107
S811,12.943056354353248,77.58956786400996,Road_20
S812,12.96213844716441,77.528004547112,Road_118
S813,12.904205103971782,77.55350920482927,Road_429
S814,12.94017074552076,77.55006440176354,Road_42
S815,12.937634423601839,77.52405820333169,Road_130
S816,12.936963998287442,77.56260144543576,Road_107
S817,12.99024509701646,77.50082364478286,Road_483
S818,12.945487966556604,77.52836028487329,Road_301
S819,12.943059357008016,77.56836620849413,Road_268
S820,12.936196978536648,77.53193390163973,Road_84
S821,12.979434345490299,77.55839517445813,Road_214
S822,12.931811262526331,77.53727292104463,Road_252
S823,12.924844854273593,77.59594936061251,Road_143
S824,12.929994073018603,77.59390907249905,Road_357
S825,12.985645901075916,77.52463716213045,Road_76
S826,12.954258314867127,77.58325935703913,Road_53
S827,12.997926741248877,77.58049762087948,Road_315
S828,12.924314200574866,77.55296661253706,Road_468
S829,12.902160100749441,77.524891532448,Road_377
S830,12.92876479408497,77.56378773287108,Road_449
S831,12.907450120916943,77.51926213553874,Road_293
S832,12.9576658441541,77.58298880707699,Road_189
S833,12.917897734712199,77.50010720436607,Road_495
S834,12.968369418058098,77.52615948810221,Road_114
S835,12.927366052368946,77.52294411693343,Road_423
S836,12.982905235729698,77.56496929276993,Road_179
S837,12.980057468837831,77.56321011678571,Road_325
S838,12.902206121262232,77.5542878835175,Road_294
S839,12.91982487564984,77.55771927017294,Road_317
S840,12.940674899466153,77.55648746109156,Road_442
S841,12.906808463019129,77.57298927219456,Road_417
S842,12.934347566286743,77.55203522307143,Road_132
S843,12.94392876833474,77.58417435037018,Road_127
S844,12.986591331132056,77.51014702247387,Road_133
S845,12.954783178900422,77.56779075630355,Road_181
S846,12.932018035609834,77.5598332408629,Road_336
S847,12.95394837015757,77.50425089569526,Road_430
S848,12.912477673303929,77.56747696519894,Road_216
S849,12.941393471076774,77.5000001790176,Road_431
S850,12.9744913750785,77.58500277831662,Road_41
S851,12.97215227544255,77.56464410266797,Road_137
S852,12.917391261481736,77.58122601117253,Road_269
S853,12.942501698118148,77.54938270429786,Road_356
S854,12.927682133221376,77.55723811948685,Road_11
S855,12.987110956910147,77.53953323811875,Road_472
S856,12.92378644505958,77.50083729184195,Road_445
S857,12.996330876904942,77.52168371259867,Road_107
S858,12.96680371878213,77.59803723949042,Road_372
S859,12.98817810123839,77.51744245612092,Road_168
S860,12.900018693296397,77.5346474787179,Road_73
S861,12.923978396603816,77.50205243653797,Road_37
S862,12.91564285626812,77.54073383955804,Road_355
S863,12.942669502398402,77.54464538461848,Road_484
S864,12.984794904259244,77.5939266661755,Road_410
S865,12.999386445513325,77.51662862255826,Road_239
S866,12.92634954373574,77.54333040469515,Road_202
S867,12.96992556479222,77.53698508829747,Road_274
S868,12.916348789187028,77.5588213159744,Road_326
S869,12.960161930776641,77.58602099108032,Road_82
S870,12.976903658618781,77.59194988162096,Road_165
S871,12.957448924344042,77.57860338430373,Road_160
S872,12.915333334578545,77.55983937691562,Road_128
S873,12.944280414042046,77.56403089788692,Road_392
S874,12.98028653237152,77.59576662259954,Road_4
S875,12.979620210890856,77.52229647781294,Road_388
S876,12.954144296819697,77.50672259620558,Road_268
S877,12.939621676310086,77.50698812805624,Road_500
S878,12.983928038284779,77.51392020932752,Road_74
S879,12.958640301245635,77.50474349042658,Road_80
S880,12.915794311978258,77.53947536853146,Road_193
S881,12.942958409355478,77.50878042898691,Road_495
S882,12.936829631253149,77.53680840573026,Road_137
S883,12.924346097857828,77.57747347760261,Road_45
S884,12.95814971070701,77.59868295777981,Road_88
S885,12.999568107369788,77.50932931451092,Road_55
S886,12.987720273541333,77.51598253619679,Road_35
S887,12.907119431892966,77.53511330523001,Road_265
S888,12.99519143101016,77.56309582553588,Road_333
S889,12.917452238132222,77.55096366975918,Road_249
S890,12.96689077294173,77.5766174533923,Road_9
S891,12.965301032368002,77.55437572268592,Road_228
S892,12.96377916757031,77.56131786662372,Road_5
S893,12.969955527676419,77.58005062644857,Road_271
S894,12.96699074362234,77.54448692239052,Road_188
S895,12.920869713378075,77.53773767063944,Road_141
S896,12.952900093171426,77.5349739009328,Road_417
S897,12.967856804779277,77.56040097420922,Road_65
S898,12.969578262187389,77.54127535238835,Road_322
S899,12.996349399471153,77.5972922070091,Road_485
S900,12.999543180308889,77.55836826689824,Road_240
S901,12.959668363235044,77.58222379294769,Road_412
S902,12.959349364034441,77.58407149916268,Road_33
S903,12.972465582222721,77.58810153516576,Road_361
S904,12.932073628627569,77.55518878975248,Road_486
S905,12.995996529402461,77.52711274220454,Road_235
S906,12.950561049407971,77.57238897259114,Road_392
S907,12.955193330916517,77.54570337096331,Road_85
S908,12.999693394125668,77.52890364174378,Road_247
S909,12.98070157902897,77.53623755873238,Road_165
S910,12.957836691027621,77.52365678075675,Road_37
S911,12.908815507665635,77.56966118445331,Road_386
S912,12.904102382576788,77.56270976722398,Road_146
S913,12.959917330934656,77.57394292815171,Road_151
S914,12.925969331904021,77.51669342730652,Road_433
S915,12.998067187804775,77.51423046174881,Road_320
S916,12.915645752174694,77.5668616814216,Road_430
S917,12.933965382112303,77.59096423381538,Road_133
S918,12.921872689069598,77.5171095471349,Road_62
S919,12.98977767622218,77.50973182883592,Road_82
S920,12.918680094600091,77.50332156389291,Road_217
S921,12.925168534617262,77.50905588008202,Road_398
S922,12.909450251209945,77.53351403934836,Road_259
S923,12.930527186416336,77.55712402515685,Road_254
S924,12.99433782504142,77.52452603750898,Road_154
S925,12.986578861744295,77.51629881103084,Road_263
S926,12.974690432708936,77.57477910341743,Road_450
S927,12.949418487507533,77.51513919227185,Road_438
S928,12.919639904858478,77.52416617497468,Road_342
S929,12.956982583647342,77.54492447906861,Road_376
S930,12.926355282181119,77.57591156481885,Road_47
S931,12.970711161019073,77.50565443129122,Road_207
S932,12.99839700491105,77.52453380780581,Road_87
S933,12.939103915102557,77.5212747687743,Road_138
S934,12.993363782898163,77.53586355534202,Road_20
S935,12.919273631713098,77.56282941301096,Road_273
S936,12.950480119786858,77.5678323391907,Road_374
S937,12.911388954504446,77.50729904461393,Road_406
S938,12.969842847307905,77.5676585815843,Road_345
S939,12.970860307783473,77.59440538350523,Road_300
S940,12.944086685196947,77.55847602683527,Road_494
S941,12.962986694451649,77.58032048961415,Road_42
S942,12.908517799283274,77.54277166423788,Road_285
S943,12.921698154358406,77.58446744851024,Road_299
S944,12.958946466831607,77.59034858925195,Road_184
S945,12.95600151907642,77.56654030676286,Road_382
S946,12.991654831652719,77.50909161806726,Road_175
S947,12.973191088631777,77.51083067770742,Road_313
S948,12.988749544153205,77.54631541312764,Road_102
S949,12.91291379964457,77.51130566181767,Road_94
S950,12.983673486326765,77.57687419169372,Road_15
S951,12.956257400126953,77.5373389543194,Road_221
S952,12.927672181510822,77.51625353333563,Road_27
S953,12.94182621447279,77.5877625862275,Road_97
S954,12.92256824517683,77.50834079587597,Road_436
S955,12.998896913944877,77.5973517679669,Road_227
S956,12.902145756649045,77.5644999768186,Road_472
S957,12.980408814572764,77.55080389271788,Road_175
S958,12.93047567232633,77.58271898202398,Road_480
S959,12.992820247483216,77.54854835527902,Road_340
S960,12.939947789177218,77.53092530288764,Road_482
S961,12.976871381520969,77.55587389979328,Road_120
S962,12.949785515116945,77.54965758449329,Road_222
S963,12.970363261761324,77.54200935956227,Road_101
S964,12.938825485350963,77.54392864932903,Road_407
S965,12.900288030367243,77.5701173434898,Road_475
S966,12.981982450398274,77.55538455357618,Road_274
S967,12.931735865730666,77.52593636231072,Road_337
S968,12.93721430432624,77.54896267209544,Road_215
S969,12.947572452535447,77.54987577178122,Road_383
S970,12.984918449367969,77.53015344706256,Road_237
S971,12.96583300726603,77.50830265352249,Road_278
S972,12.945907863774863,77.53103592771399,Road_120
S973,12.923670829264308,77.59446035999395,Road_260
S974,12.913195009302044,77.587180006494,Road_346
S975,12.938852776290817,77.59262890628257,Road_88
S976,12.947818217190699,77.5096481252336,Road_1
S977,12.962122548514532,77.58251721012118,Road_228
S978,12.976190813202264,77.52241668089033,Road_204
S979,12.952536034431258,77.57477647044284,Road_81
S980,12.927881556948677,77.53098166137066,Road_269
S981,12.978107013973494,77.568755908648,Road_477
S982,12.969521172112692,77.52912802169703,Road_107
S983,12.977148531706277,77.57150233634965,Road_387
S984,12.958618227770808,77.59251548030228,Road_277
S985,12.903894599352686,77.53453266984239,Road_477
S986,12.93794374748336,77.54960650636669,Road_89
S987,12.930245242861755,77.52906731558059,Road_224
S988,12.96891670268794,77.59928466231423,Road_395
S989,12.93050509617615,77.53299083476342,Road_432
S990,12.98511880099303,77.58796769457976,Road_258
S991,12.92219462178725,77.57558149813552,Road_262
S992,12.94800636627525,77.57560824828923,Road_118
S993,12.92904765825577,77.54680930586969,Road_93
S994,12.91152942064856,77.52306241824499,Road_14
S995,12.936519632611372,77.55824572184265,Road_366
S996,12.909635209029759,77.52877423663506,Road_150
S997,12.940856328004186,77.52827296197631,Road_444
S998,12.976771924461389,77.56594488469673,Road_201
S999,12.988878929576298,77.57064370275106,Road_268
S1000,12.923755356802669,77.57343788574822,Road_284
S1001,12.915938836293146,77.52214027174641,Road_167
S1002,12.950472979842267,77.5714635322798,Road_373
S1003,12.94894273933477,77.58762067607917,Road_439
S1004,12.973361613539161,77.56404128968607,Road_466
S1005,12.928891419760594,77.50757005507617,Road_414
S1006,12.972017899255484,77.5436092170475,Road_50
S1007,12.95679391733733,77.59284568666409,Road_99
S1008,12.988416303951869,77.54280985811198,Road_424
S1009,12.90931864012664,77.57376339663807,Road_29
S1010,12.984929555035432,77.56169617030956,Road_115
S1011,12.963592999486332,77.5922792760195,Road_355
S1012,12.95695448524192,77.55491252705862,Road_380
S1013,12.958694199196962,77.57197946975907,Road_38
S1014,12.910983164002854,77.54859183893993,Road_165
S1015,12.913165277010231,77.50235462653087,Road_153
S1016,12.976370128152373,77.57543112546831,Road_471
S1017,12.926074911076107,77.50041211071981,Road_351
S1018,12.948027443158844,77.5534544595252,Road_437
S1019,12.908876814859426,77.51625123570318,Road_142
S1020,12.986872699739276,77.5075854750333,Road_211
S1021,12.935175743125257,77.58115347533123,Road_322
S1022,12.985361161693271,77.57777638538924,Road_231
S1023,12.94240055424832,77.56745868699413,Road_86
S1024,12.9985180356555,77.50852531205418,Road_450
S1025,12.970165441101264,77.54428815955754,Road_334
S1026,12.96874979851245,77.5191821636383,Road_315
S1027,12.90930865507946,77.57656332018466,Road_276
S1028,12.984153629632472,77.55233469829248,Road_38
S1029,12.948654516002419,77.57516142959378,Road_175
S1030,12.94257363040709,77.50965167805789,Road_168
S1031,12.973373904832675,77.53553034492646,Road_90
S1032,12.938174101591066,77.53033155159295,Road_249
S1033,12.971882566129791,77.59447169998198,Road_230
S1034,12.906744551549544,77.55268881876772,Road_123
S1035,12.995255272369768,77.56322027026279,Road_472
S1036,12.931890900152142,77.57700663368897,Road_321
S1037,12.910470431507306,77.54261239963071,Road_30
S1038,12.92211317646341,77.58188267034097,Road_178
S1039,12.988086340693204,77.57885252945108,Road_440
S1040,12.936905538594178,77.55664544696546,Road_93
S1041,12.967432429014398,77.50203767225032,Road_498
S1042,12.911639387800465,77.53536748595651,Road_214
S1043,12.91808037368308,77.50609456752585,Road_70
S1044,12.96224255291983,77.50547438399084,Road_77
S1045,12.901181514812881,77.57970081856926,Road_294
S1046,12.940289089776433,77.52155329331494,Road_261
S1047,12.973894238802282,77.5069097171906,Road_157
S1048,12.94933101682152,77.51522012020772,Road_7
S1049,12.92305701622371,77.59701073868844,Road_435
S1050,12.981968085147857,77.58390318260363,Road_395
S1051,12.986840654757655,77.56039843680811,Road_465
S1052,12.999504065474934,77.54465772674779,Road_171
S1053,12.971615460705426,77.53432215837755,Road_441
S1054,12.9965469942512,77.51467244746013,Road_122
S1055,12.919558854980082,77.53492150141236,Road_323
S1056,12.92660721502884,77.55600938649805,Road_135
S1057,12.936239751034238,77.52320781511773,Road_425
S1058,12.957175422819336,77.52773444152763,Road_454
S1059,12.906160756130985,77.55312187033704,Road_399
S1060,12.9362045752658,77.51167268623297,Road_11
S1061,12.929381533591144,77.56061144740944,Road_437
S1062,12.960264637299233,77.51907857973798,Road_183
S1063,12.918012806888513,77.56458956550644,Road_488
S1064,12.944422926053974,77.58854543136279,Road_33
S1065,12.92809553653911,77.59484821487814,Road_1
S1066,12.906629980037946,77.55569003137276,Road_127
S1067,12.918164541888721,77.54731696264777,Road_141
S1068,12.979596907426982,77.5337817929086,Road_257
S1069,12.981941044549016,77.5098462857297,Road_156
S1070,12.948884445408888,77.55838071600455,Road_328
S1071,12.961337432673087,77.59711088872632,Road_110
S1072,12.959412579938384,77.5961401689772,Road_70
S1073,12.938592354973116,77.5551314911859,Road_122
S1074,12.98599150258833,77.54299943363984,Road_51
S1075,12.978010945010423,77.59425716243571,Road_292
S1076,12.979623682062838,77.53022807267148,Road_403
S1077,12.94221082601315,77.55410717473063,Road_238
S1078,12.966520182671015,77.59482055839541,Road_334
S1079,12.943643538548445,77.55889319855022,Road_356
S1080,12.941587551504647,77.55187596794086,Road_139
S1081,12.975947919756672,77.51024105288569,Road_134
S1082,12.919541209783459,77.56359707318616,Road_459
S1083,12.9450404138319,77.58479938346011,Road_214
S1084,12.947750736736245,77.56060588477811,Road_227
S1085,12.92596337500593,77.53854049329136,Road_171
S1086,12.960101991087573,77.59912014735306,Road_76
S1087,12.910788722480548,77.56005927908727,Road_465
S1088,12.902341374376032,77.55873772243979,Road_220
S1089,12.923972787131751,77.51898406422671,Road_479
S1090,12.998066861124867,77.54901357386866,Road_56
S1091,12.970624088596981,77.58139927785102,Road_488
S1092,12.92504430456213,77.58298260778494,Road_47
S1093,12.971618515488727,77.52194029377733,Road_107
S1094,12.972724530932878,77.5653850694778,Road_472
S1095,12.992143133063632,77.50336606151474,Road_499
S1096,12.987334511354554,77.55018849814117,Road_354
S1097,12.9892512822683,77.58537435986548,Road_264
S1098,12.998408566652397,77.54508904591984,Road_237
S1099,12.954520280691883,77.5118115320993,Road_477
S1100,12.996774403907688,77.5380028651631,Road_466
S1101,12.956541478900277,77.52130141996322,Road_154
S1102,12.946368266415412,77.57762883853651,Road_362
S1103,12.935845405438126,77.51085856022061,Road_404
S1104,12.993241446780956,77.50544289455898,Road_156
S1105,12.905055549065683,77.51050486504258,Road_375
S1106,12.947489014138318,77.53463802845033,Road_4
S1107,12.929597637247914,77.56215070291258,Road_492
S1108,12.91056826630207,77.53415622592534,Road_194
S1109,12.981463901427016,77.58993454296548,Road_173
S1110,12.969555168057495,77.59709147610491,Road_243
S1111,12.919969380057902,77.53954053187961,Road_458
S1112,12.971571537803154,77.53273687954771,Road_110
S1113,12.938551769294467,77.57890021624287,Road_343
S1114,12.986715278646729,77.55924435398626,Road_378
S1115,12.971057885554357,77.57009721700078,Road_337
S1116,12.982852423532755,77.51212460515308,Road_366
S1117,12.993326431739295,77.58042441115366,Road_164
S1118,12.986898754237755,77.50305958348346,Road_40
S1119,12.939128259621349,77.58691751279656,Road_135
S1120,12.90599714405437,77.51190459936285,Road_165
S1121,12.992447702898064,77.59427367754373,Road_31
S1122,12.92521088055226,77.51950503663468,Road_351
S1123,12.99912418654961,77.5458855958769,Road_202
S1124,12.95885805906092,77.54376805930917,Road_438
S1125,12.941287595271032,77.59021550105251,Road_442
S1126,12.974447468568611,77.50358491332372,Road_153
S1127,12.93267660582678,77.50841680453972,Road_444
S1128,12.902013711503523,77.50929595288666,Road_79
S1129,12.970759947257143,77.54384608441579,Road_187
S1130,12.97699371630573,77.53038123741794,Road_186
S1131,12.957605215612087,77.56489446685099,Road_203
S1132,12.948914744717671,77.53920748214034,Road_166
S1133,12.966920787657655,77.59681108711922,Road_251
S1134,12.921018479352464,77.57154876309988,Road_316
S1135,12.975935739253842,77.50857523780776,Road_66
S1136,12.93315884707808,77.52020569232333,Road_379
S1137,12.912222423719333,77.51571822244804,Road_82
S1138,12.961968489809982,77.58785683770606,Road_169
S1139,12.92042321901622,77.50883679514405,Road_51
S1140,12.992894915651224,77.58343364827036,Road_362
S1141,12.981870208008923,77.56977604411881,Road_220
S1142,12.92343308193452,77.50411646444914,Road_156
S1143,12.930780923417576,77.52854406296305,Road_150
S1144,12.965900605659868,77.58876343909361,Road_200
S1145,12.958312406998322,77.52032457404398,Road_238
S1146,12.92408557535008,77.53486546903969,Road_91
S1147,12.979285104517013,77.57580534306669,Road_91
S1148,12.94378319128101,77.55597107158962,Road_181
S1149,12.919338909224727,77.57401017064943,Road_15
S1150,12.989804977933495,77.5611737445747,Road_327
S1151,12.937842223224681,77.59162492964082,Road_286
S1152,12.984375396353164,77.55671024349198,Road_191
S1153,12.907175349494443,77.50219988015824,Road_174
S1154,12.966878696292047,77.51445653612936,Road_498
S1155,12.926788723118039,77.55272417255217,Road_252
S1156,12.908186085278643,77.54540406678574,Road_263
S1157,12.990371055386392,77.5638760407001,Road_100
S1158,12.966065017354524,77.57854729524564,Road_438
