timestamp,sensor_id,flow,speed,occupancy
2025-01-01 11:05:00,S15,99,57,0.22
2025-01-01 11:10:00,S15,151,32,0.47
2025-01-01 11:15:00,S15,157,48,0.26
2025-01-01 11:20:00,S15,50,55,0.46
2025-01-01 11:25:00,S15,157,70,0.26
2025-01-01 11:30:00,S15,105,20,0.15
2025-01-01 11:35:00,S15,67,48,0.37
2025-01-01 11:40:00,S15,170,24,0.25
2025-01-01 11:45:00,S15,136,58,0.68
2025-01-01 11:50:00,S15,72,49,0.69
2025-01-01 11:55:00,S15,176,32,0.23
2025-01-01 12:00:00,S15,149,62,0.85
2025-01-01 12:05:00,S15,122,46,0.43
2025-01-01 12:10:00,S15,81,64,0.66
2025-01-01 12:15:00,S15,124,58,0.7
2025-01-01 12:20:00,S15,104,52,0.17
2025-01-01 12:25:00,S15,192,34,0.14
2025-01-01 12:30:00,S15,187,30,0.71
2025-01-01 12:35:00,S15,150,26,0.88
2025-01-01 12:40:00,S15,127,29,0.23
2025-01-01 12:45:00,S15,125,49,0.69
2025-01-01 12:50:00,S15,91,33,0.39
2025-01-01 12:55:00,S15,78,20,0.18
2025-01-01 13:00:00,S15,114,50,0.45
2025-01-01 13:05:00,S15,112,37,0.51
2025-01-01 13:10:00,S15,160,67,0.21
2025-01-01 13:15:00,S15,93,28,0.69
2025-01-01 13:20:00,S15,95,37,0.83
2025-01-01 13:25:00,S15,160,52,0.85
2025-01-01 13:30:00,S15,96,60,0.43
2025-01-01 13:35:00,S15,77,35,0.54
2025-01-01 13:40:00,S15,166,38,0.61
2025-01-01 13:45:00,S15,145,51,0.24
2025-01-01 13:50:00,S15,186,49,0.46
2025-01-01 13:55:00,S15,99,42,0.61
2025-01-01 14:00:00,S15,166,68,0.85
2025-01-01 14:05:00,S15,109,31,0.67
2025-01-01 14:10:00,S15,84,55,0.88
2025-01-01 14:15:00,S15,161,50,0.75
2025-01-01 06:00:00,S16,97,42,0.36
2025-01-01 06:05:00,S16,103,48,0.31
2025-01-01 06:10:00,S16,144,28,0.15
2025-01-01 06:15:00,S16,159,66,0.71
2025-01-01 06:20:00,S16,116,27,0.12
2025-01-01 06:25:00,S16,167,44,0.37
2025-01-01 06:30:00,S16,191,36,0.66
2025-01-01 06:35:00,S16,149,37,0.11
2025-01-01 06:40:00,S16,165,47,0.43
2025-01-01 06:45:00,S16,105,44,0.41
2025-01-01 06:50:00,S16,74,26,0.38
2025-01-01 06:55:00,S16,97,36,0.27
2025-01-01 07:00:00,S16,186,20,0.15
2025-01-01 07:05:00,S16,179,63,0.6
2025-01-01 07:10:00,S16,200,31,0.67
2025-01-01 07:15:00,S16,111,65,0.23
2025-01-01 07:20:00,S16,76,42,0.38
2025-01-01 07:25:00,S16,136,44,0.7
2025-01-01 07:30:00,S16,116,60,0.66
2025-01-01 07:35:00,S16,169,60,0.65
2025-01-01 07:40:00,S16,159,29,0.67
2025-01-01 07:45:00,S16,166,58,0.12
2025-01-01 07:50:00,S16,104,68,0.4
2025-01-01 07:55:00,S16,58,25,0.16
2025-01-01 08:00:00,S16,71,40,0.85
2025-01-01 08:05:00,S16,196,62,0.62
2025-01-01 08:10:00,S16,132,60,0.7
2025-01-01 08:15:00,S16,117,67,0.62
2025-01-01 08:20:00,S16,118,38,0.74
2025-01-01 08:25:00,S16,79,30,0.42
2025-01-01 08:30:00,S16,160,70,0.78
2025-01-01 08:35:00,S16,197,29,0.83
2025-01-01 08:40:00,S16,188,57,0.75
2025-01-01 08:45:00,S16,106,25,0.82
2025-01-01 08:50:00,S16,166,20,0.46
2025-01-01 08:55:00,S16,59,48,0.69
2025-01-01 09:00:00,S16,85,61,0.88
2025-01-01 09:05:00,S16,192,70,0.31
2025-01-01 09:10:00,S16,135,66,0.1
2025-01-01 09:15:00,S16,176,31,0.59
2025-01-01 09:20:00,S16,80,46,0.8
2025-01-01 09:25:00,S16,159,65,0.88
2025-01-01 09:30:00,S16,152,26,0.36
2025-01-01 09:35:00,S16,161,51,0.26
2025-01-01 09:40:00,S16,141,50,0.65
2025-01-01 09:45:00,S16,91,55,0.12
2025-01-01 09:50:00,S16,169,37,0.56
2025-01-01 09:55:00,S16,166,28,0.6
2025-01-01 10:00:00,S16,74,41,0.41
2025-01-01 10:05:00,S16,99,30,0.57
2025-01-01 10:10:00,S16,55,61,0.69
2025-01-01 10:15:00,S16,188,43,0.81
2025-01-01 10:20:00,S16,160,26,0.36
2025-01-01 10:25:00,S16,88,59,0.49
2025-01-01 10:30:00,S16,136,26,0.2
2025-01-01 10:35:00,S16,142,54,0.73
2025-01-01 10:40:00,S16,154,25,0.17
2025-01-01 10:45:00,S16,94,30,0.22
2025-01-01 10:50:00,S16,184,68,0.73
2025-01-01 10:55:00,S16,95,22,0.17
2025-01-01 11:00:00,S16,77,59,0.47
2025-01-01 11:05:00,S16,155,31,0.2
2025-01-01 11:10:00,S16,120,40,0.51
2025-01-01 11:15:00,S16,92,50,0.34
2025-01-01 11:20:00,S16,180,47,0.79
2025-01-01 11:25:00,S16,101,68,0.68
2025-01-01 11:30:00,S16,123,63,0.13
2025-01-01 11:35:00,S16,70,28,0.74
2025-01-01 11:40:00,S16,70,56,0.55
2025-01-01 11:45:00,S16,153,70,0.81
2025-01-01 11:50:00,S16,192,52,0.68
2025-01-01 11:55:00,S16,178,53,0.55
2025-01-01 12:00:00,S16,187,21,0.26
2025-01-01 12:05:00,S16,164,54,0.79
2025-01-01 12:10:00,S16,196,50,0.31
2025-01-01 12:15:00,S16,171,32,0.33
2025-01-01 12:20:00,S16,164,21,0.35
2025-01-01 12:25:00,S16,131,65,0.21
2025-01-01 12:30:00,S16,109,61,0.76
2025-01-01 12:35:00,S16,115,69,0.15
2025-01-01 12:40:00,S16,91,30,0.7
2025-01-01 12:45:00,S16,60,51,0.84
2025-01-01 12:50:00,S16,132,43,0.84
2025-01-01 12:55:00,S16,179,70,0.54
2025-01-01 13:00:00,S16,110,44,0.28
2025-01-01 13:05:00,S16,77,62,0.14
2025-01-01 13:10:00,S16,186,21,0.45
2025-01-01 13:15:00,S16,200,49,0.13
2025-01-01 13:20:00,S16,127,64,0.77
2025-01-01 13:25:00,S16,98,65,0.51
2025-01-01 13:30:00,S16,63,54,0.64
2025-01-01 13:35:00,S16,103,62,0.8
2025-01-01 13:40:00,S16,172,58,0.45
2025-01-01 13:45:00,S16,96,42,0.42
2025-01-01 13:50:00,S16,117,45,0.33
2025-01-01 13:55:00,S16,173,41,0.41
2025-01-01 14:00:00,S16,160,69,0.19
2025-01-01 14:05:00,S16,52,70,0.81
2025-01-01 14:10:00,S16,137,60,0.51
2025-01-01 14:15:00,S16,188,55,0.19
2025-01-01 06:00:00,S17,56,53,0.49
2025-01-01 06:05:00,S17,124,40,0.88
2025-01-01 06:10:00,S17,90,59,0.66
2025-01-01 06:15:00,S17,141,43,0.39
2025-01-01 06:20:00,S17,165,29,0.84
2025-01-01 06:25:00,S17,147,63,0.52
2025-01-01 06:30:00,S17,190,58,0.17
2025-01-01 06:35:00,S17,164,26,0.22
2025-01-01 06:40:00,S17,110,36,0.83
2025-01-01 06:45:00,S17,133,52,0.26
2025-01-01 06:50:00,S17,166,65,0.69
2025-01-01 06:55:00,S17,50,39,0.64
2025-01-01 07:00:00,S17,63,47,0.52
2025-01-01 07:05:00,S17,66,32,0.26
2025-01-01 07:10:00,S17,134,43,0.41
2025-01-01 07:15:00,S17,91,45,0.53
2025-01-01 07:20:00,S17,62,22,0.57
2025-01-01 07:25:00,S17,99,62,0.52
2025-01-01 07:30:00,S17,75,57,0.7
2025-01-01 07:35:00,S17,146,64,0.27
2025-01-01 07:40:00,S17,138,43,0.39
2025-01-01 07:45:00,S17,57,43,0.22
2025-01-01 07:50:00,S17,118,52,0.16
2025-01-01 07:55:00,S17,191,47,0.35
2025-01-01 08:00:00,S17,191,47,0.48
2025-01-01 08:05:00,S17,99,42,0.26
2025-01-01 08:10:00,S17,66,31,0.47
2025-01-01 08:15:00,S17,196,59,0.68
2025-01-01 08:20:00,S17,57,46,0.2
2025-01-01 08:25:00,S17,162,37,0.64
2025-01-01 08:30:00,S17,79,26,0.27
2025-01-01 08:35:00,S17,191,60,0.32
2025-01-01 08:40:00,S17,158,55,0.15
2025-01-01 08:45:00,S17,198,67,0.66
2025-01-01 08:50:00,S17,81,47,0.37
2025-01-01 08:55:00,S17,101,45,0.35
2025-01-01 09:00:00,S17,161,50,0.68
2025-01-01 09:05:00,S17,176,56,0.77
2025-01-01 09:10:00,S17,192,68,0.77
2025-01-01 09:15:00,S17,135,64,0.63
2025-01-01 09:20:00,S17,75,62,0.62
2025-01-01 09:25:00,S17,138,46,0.18
2025-01-01 09:30:00,S17,60,70,0.89
2025-01-01 09:35:00,S17,95,23,0.25
2025-01-01 09:40:00,S17,158,66,0.61
2025-01-01 09:45:00,S17,51,45,0.22
2025-01-01 09:50:00,S17,126,23,0.73
2025-01-01 09:55:00,S17,119,48,0.52
2025-01-01 10:00:00,S17,94,36,0.11
2025-01-01 10:05:00,S17,178,26,0.37
2025-01-01 10:10:00,S17,71,44,0.85
2025-01-01 10:15:00,S17,119,53,0.85
2025-01-01 10:20:00,S17,104,67,0.68
2025-01-01 10:25:00,S17,58,67,0.42
2025-01-01 10:30:00,S17,55,60,0.54
2025-01-01 10:35:00,S17,133,68,0.79
2025-01-01 10:40:00,S17,195,59,0.21
2025-01-01 10:45:00,S17,70,23,0.69
2025-01-01 10:50:00,S17,146,51,0.4
2025-01-01 10:55:00,S17,84,40,0.65
2025-01-01 11:00:00,S17,57,23,0.39
2025-01-01 11:05:00,S17,120,41,0.58
2025-01-01 11:10:00,S17,148,59,0.54
2025-01-01 11:15:00,S17,53,63,0.22
2025-01-01 11:20:00,S17,197,49,0.58
2025-01-01 11:25:00,S17,192,34,0.71
2025-01-01 11:30:00,S17,181,45,0.19
2025-01-01 11:35:00,S17,181,20,0.75
2025-01-01 11:40:00,S17,125,26,0.86
2025-01-01 11:45:00,S17,63,60,0.72
2025-01-01 11:50:00,S17,173,50,0.16
2025-01-01 11:55:00,S17,75,40,0.78
2025-01-01 12:00:00,S17,104,30,0.86
2025-01-01 12:05:00,S17,84,37,0.4
2025-01-01 12:10:00,S17,121,59,0.4
2025-01-01 12:15:00,S17,72,41,0.83
2025-01-01 12:20:00,S17,57,37,0.64
2025-01-01 12:25:00,S17,83,27,0.54
2025-01-01 12:30:00,S17,59,40,0.7
2025-01-01 12:35:00,S17,56,67,0.79
2025-01-01 12:40:00,S17,155,23,0.5
2025-01-01 12:45:00,S17,138,62,0.49
2025-01-01 12:50:00,S17,137,49,0.15
2025-01-01 12:55:00,S17,133,68,0.87
2025-01-01 13:00:00,S17,174,30,0.6
2025-01-01 13:05:00,S17,188,50,0.16
2025-01-01 13:10:00,S17,185,65,0.82
2025-01-01 13:15:00,S17,153,24,0.41
2025-01-01 13:20:00,S17,159,64,0.17
2025-01-01 13:25:00,S17,103,49,0.32
2025-01-01 13:30:00,S17,129,56,0.39
2025-01-01 13:35:00,S17,194,35,0.64
2025-01-01 13:40:00,S17,68,57,0.58
2025-01-01 13:45:00,S17,69,32,0.13
2025-01-01 13:50:00,S17,129,56,0.34
2025-01-01 13:55:00,S17,160,69,0.51
2025-01-01 14:00:00,S17,78,36,0.44
2025-01-01 14:05:00,S17,121,21,0.29
2025-01-01 14:10:00,S17,152,36,0.71
2025-01-01 14:15:00,S17,127,27,0.22
2025-01-01 06:00:00,S18,198,22,0.34
2025-01-01 06:05:00,S18,75,25,0.71
2025-01-01 06:10:00,S18,56,42,0.71
2025-01-01 06:15:00,S18,131,70,0.86
2025-01-01 06:20:00,S18,188,24,0.84
2025-01-01 06:25:00,S18,104,54,0.44
2025-01-01 06:30:00,S18,66,66,0.7
2025-01-01 06:35:00,S18,107,55,0.79
2025-01-01 06:40:00,S18,138,51,0.84
2025-01-01 06:45:00,S18,111,60,0.62
2025-01-01 06:50:00,S18,172,43,0.65
2025-01-01 06:55:00,S18,60,23,0.66
2025-01-01 07:00:00,S18,166,66,0.54
2025-01-01 07:05:00,S18,72,24,0.74
2025-01-01 07:10:00,S18,173,49,0.63
2025-01-01 07:15:00,S18,176,45,0.43
2025-01-01 07:20:00,S18,76,46,0.5
2025-01-01 07:25:00,S18,62,40,0.36
2025-01-01 07:30:00,S18,88,59,0.16
2025-01-01 07:35:00,S18,124,51,0.47
2025-01-01 07:40:00,S18,171,29,0.68
2025-01-01 07:45:00,S18,61,20,0.73
2025-01-01 07:50:00,S18,72,34,0.25
2025-01-01 07:55:00,S18,140,60,0.58
2025-01-01 08:00:00,S18,103,27,0.79
2025-01-01 08:05:00,S18,103,28,0.11
2025-01-01 08:10:00,S18,119,61,0.53
2025-01-01 08:15:00,S18,158,34,0.7
2025-01-01 08:20:00,S18,153,20,0.73
2025-01-01 08:25:00,S18,174,30,0.84
2025-01-01 08:30:00,S18,82,55,0.49
2025-01-01 08:35:00,S18,190,23,0.45
2025-01-01 08:40:00,S18,130,59,0.9
2025-01-01 08:45:00,S18,188,42,0.34
2025-01-01 08:50:00,S18,110,70,0.49
2025-01-01 08:55:00,S18,140,57,0.8
2025-01-01 09:00:00,S18,174,25,0.25
2025-01-01 09:05:00,S18,180,59,0.41
2025-01-01 09:10:00,S18,197,38,0.27
2025-01-01 09:15:00,S18,74,37,0.54
2025-01-01 09:20:00,S18,149,30,0.4
2025-01-01 09:25:00,S18,136,64,0.58
2025-01-01 09:30:00,S18,81,57,0.87
2025-01-01 09:35:00,S18,181,64,0.32
2025-01-01 09:40:00,S18,169,49,0.38
2025-01-01 09:45:00,S18,90,59,0.66
2025-01-01 09:50:00,S18,121,26,0.24
2025-01-01 09:55:00,S18,60,69,0.17
2025-01-01 10:00:00,S18,146,37,0.67
2025-01-01 10:05:00,S18,83,63,0.44
2025-01-01 10:10:00,S18,164,36,0.47
2025-01-01 10:15:00,S18,144,39,0.9
2025-01-01 10:20:00,S18,148,44,0.89
2025-01-01 10:25:00,S18,85,58,0.43
2025-01-01 10:30:00,S18,86,45,0.56
2025-01-01 10:35:00,S18,124,29,0.39
2025-01-01 10:40:00,S18,106,31,0.81
2025-01-01 10:45:00,S18,101,67,0.13
2025-01-01 10:50:00,S18,156,21,0.29
2025-01-01 10:55:00,S18,157,62,0.42
2025-01-01 11:00:00,S18,172,69,0.51
2025-01-01 11:05:00,S18,96,43,0.37
2025-01-01 11:10:00,S18,97,34,0.57
2025-01-01 11:15:00,S18,197,20,0.56
2025-01-01 11:20:00,S18,66,27,0.49
2025-01-01 11:25:00,S18,147,37,0.8
2025-01-01 11:30:00,S18,133,26,0.78
2025-01-01 11:35:00,S18,88,36,0.12
2025-01-01 11:40:00,S18,79,25,0.42
2025-01-01 11:45:00,S18,97,46,0.64
2025-01-01 11:50:00,S18,171,47,0.23
2025-01-01 11:55:00,S18,68,20,0.62
2025-01-01 12:00:00,S18,118,48,0.3
2025-01-01 12:05:00,S18,186,31,0.25
2025-01-01 12:10:00,S18,125,62,0.12
2025-01-01 12:15:00,S18,57,52,0.85
2025-01-01 12:20:00,S18,138,42,0.66
2025-01-01 12:25:00,S18,88,50,0.89
2025-01-01 12:30:00,S18,89,47,0.35
2025-01-01 12:35:00,S18,144,50,0.7
2025-01-01 12:40:00,S18,86,53,0.73
2025-01-01 12:45:00,S18,180,58,0.75
2025-01-01 12:50:00,S18,189,52,0.86
2025-01-01 12:55:00,S18,61,20,0.34
2025-01-01 13:00:00,S18,200,45,0.78
2025-01-01 13:05:00,S18,71,61,0.49
2025-01-01 13:10:00,S18,101,61,0.71
2025-01-01 13:15:00,S18,176,23,0.26
2025-01-01 13:20:00,S18,192,46,0.47
2025-01-01 13:25:00,S18,184,70,0.43
2025-01-01 13:30:00,S18,135,45,0.36
2025-01-01 13:35:00,S18,156,55,0.33
2025-01-01 13:40:00,S18,174,67,0.44
2025-01-01 13:45:00,S18,183,33,0.54
2025-01-01 13:50:00,S18,194,66,0.28
2025-01-01 13:55:00,S18,141,35,0.15
2025-01-01 14:00:00,S18,94,60,0.63
2025-01-01 14:05:00,S18,59,70,0.39
2025-01-01 14:10:00,S18,109,65,0.18
2025-01-01 14:15:00,S18,159,53,0.47
2025-01-01 06:00:00,S19,151,53,0.63
2025-01-01 06:05:00,S19,110,60,0.7
2025-01-01 06:10:00,S19,143,22,0.37
2025-01-01 06:15:00,S19,107,40,0.58
2025-01-01 06:20:00,S19,151,69,0.74
2025-01-01 06:25:00,S19,176,58,0.41
2025-01-01 06:30:00,S19,158,26,0.21
2025-01-01 06:35:00,S19,140,40,0.77
2025-01-01 06:40:00,S19,113,47,0.75
2025-01-01 06:45:00,S19,70,38,0.2
2025-01-01 06:50:00,S19,88,35,0.57
2025-01-01 06:55:00,S19,119,36,0.53
2025-01-01 07:00:00,S19,101,49,0.25
2025-01-01 07:05:00,S19,158,51,0.83
2025-01-01 07:10:00,S19,90,41,0.44
2025-01-01 07:15:00,S19,149,58,0.14
2025-01-01 07:20:00,S19,166,23,0.76
2025-01-01 07:25:00,S19,93,67,0.24
2025-01-01 07:30:00,S19,145,38,0.38
2025-01-01 07:35:00,S19,63,36,0.3
2025-01-01 07:40:00,S19,172,36,0.75
2025-01-01 07:45:00,S19,179,35,0.24
2025-01-01 07:50:00,S19,177,35,0.18
2025-01-01 07:55:00,S19,60,30,0.75
2025-01-01 08:00:00,S19,65,34,0.7
2025-01-01 08:05:00,S19,80,34,0.28
2025-01-01 08:10:00,S19,134,44,0.7
2025-01-01 08:15:00,S19,175,65,0.7
2025-01-01 08:20:00,S19,69,51,0.34
2025-01-01 08:25:00,S19,79,24,0.18
2025-01-01 08:30:00,S19,56,28,0.84
2025-01-01 08:35:00,S19,123,39,0.24
2025-01-01 08:40:00,S19,89,29,0.25
2025-01-01 08:45:00,S19,99,57,0.11
2025-01-01 08:50:00,S19,127,50,0.44
2025-01-01 08:55:00,S19,141,30,0.7
2025-01-01 09:00:00,S19,171,27,0.11
2025-01-01 09:05:00,S19,197,66,0.21
2025-01-01 09:10:00,S19,93,41,0.48
2025-01-01 09:15:00,S19,167,33,0.12
2025-01-01 09:20:00,S19,85,21,0.17
2025-01-01 09:25:00,S19,134,23,0.47
2025-01-01 09:30:00,S19,52,29,0.53
2025-01-01 09:35:00,S19,166,20,0.6
2025-01-01 09:40:00,S19,162,52,0.28
2025-01-01 09:45:00,S19,194,22,0.13
2025-01-01 09:50:00,S19,135,28,0.75
2025-01-01 09:55:00,S19,79,45,0.1
2025-01-01 10:00:00,S19,199,28,0.38
2025-01-01 10:05:00,S19,56,47,0.46
2025-01-01 10:10:00,S19,117,60,0.42
2025-01-01 10:15:00,S19,159,58,0.67
2025-01-01 10:20:00,S19,98,58,0.39
2025-01-01 10:25:00,S19,140,43,0.73
2025-01-01 10:30:00,S19,95,64,0.34
2025-01-01 10:35:00,S19,140,45,0.88
2025-01-01 10:40:00,S19,101,41,0.52
2025-01-01 10:45:00,S19,199,63,0.59
2025-01-01 10:50:00,S19,200,42,0.69
2025-01-01 10:55:00,S19,167,46,0.76
2025-01-01 11:00:00,S19,150,42,0.89
2025-01-01 11:05:00,S19,130,55,0.84
2025-01-01 11:10:00,S19,173,22,0.32
2025-01-01 11:15:00,S19,200,32,0.41
2025-01-01 11:20:00,S19,82,47,0.3
2025-01-01 11:25:00,S19,139,54,0.44
2025-01-01 11:30:00,S19,76,24,0.18
2025-01-01 11:35:00,S19,162,46,0.36
2025-01-01 11:40:00,S19,87,64,0.6
2025-01-01 11:45:00,S19,97,57,0.82
2025-01-01 11:50:00,S19,99,59,0.33
2025-01-01 11:55:00,S19,122,59,0.17
2025-01-01 12:00:00,S19,197,34,0.9
2025-01-01 12:05:00,S19,140,36,0.46
2025-01-01 12:10:00,S19,197,30,0.49
2025-01-01 12:15:00,S19,92,33,0.6
2025-01-01 12:20:00,S19,92,48,0.32
2025-01-01 12:25:00,S19,131,23,0.43
2025-01-01 12:30:00,S19,165,35,0.11
2025-01-01 12:35:00,S19,168,24,0.9
2025-01-01 12:40:00,S19,102,31,0.34
2025-01-01 12:45:00,S19,72,66,0.39
2025-01-01 12:50:00,S19,79,21,0.61
2025-01-01 12:55:00,S19,172,41,0.67
2025-01-01 13:00:00,S19,77,27,0.32
2025-01-01 13:05:00,S19,176,47,0.38
2025-01-01 13:10:00,S19,165,25,0.32
2025-01-01 13:15:00,S19,119,49,0.5
2025-01-01 13:20:00,S19,72,29,0.75
2025-01-01 13:25:00,S19,179,63,0.75
2025-01-01 13:30:00,S19,137,45,0.36
2025-01-01 13:35:00,S19,103,24,0.52
2025-01-01 13:40:00,S19,161,60,0.83
2025-01-01 13:45:00,S19,188,30,0.43
2025-01-01 13:50:00,S19,125,28,0.12
2025-01-01 13:55:00,S19,155,45,0.25
2025-01-01 14:00:00,S19,54,46,0.87
2025-01-01 14:05:00,S19,110,47,0.78
2025-01-01 14:10:00,S19,119,49,0.73
2025-01-01 14:15:00,S19,76,49,0.28
2025-01-01 06:00:00,S20,50,56,0.77
2025-01-01 06:05:00,S20,74,25,0.52
2025-01-01 06:10:00,S20,171,60,0.78
2025-01-01 06:15:00,S20,187,24,0.35
2025-01-01 06:20:00,S20,111,53,0.66
2025-01-01 06:25:00,S20,64,43,0.79
2025-01-01 06:30:00,S20,75,60,0.56
2025-01-01 06:35:00,S20,117,61,0.29
2025-01-01 06:40:00,S20,80,48,0.41
2025-01-01 06:45:00,S20,58,40,0.84
2025-01-01 06:50:00,S20,144,57,0.21
2025-01-01 06:55:00,S20,79,45,0.68
2025-01-01 07:00:00,S20,61,36,0.89
2025-01-01 07:05:00,S20,71,31,0.55
2025-01-01 07:10:00,S20,116,70,0.9
2025-01-01 07:15:00,S20,177,26,0.55
2025-01-01 07:20:00,S20,108,53,0.87
2025-01-01 07:25:00,S20,188,61,0.67
2025-01-01 07:30:00,S20,155,61,0.73
2025-01-01 07:35:00,S20,52,54,0.41
2025-01-01 07:40:00,S20,94,24,0.31
2025-01-01 07:45:00,S20,127,65,0.19
2025-01-01 07:50:00,S20,199,50,0.76
2025-01-01 07:55:00,S20,64,52,0.13
2025-01-01 08:00:00,S20,161,25,0.24
2025-01-01 08:05:00,S20,57,67,0.89
2025-01-01 08:10:00,S20,197,46,0.28
2025-01-01 08:15:00,S20,160,39,0.28
2025-01-01 08:20:00,S20,71,64,0.89
2025-01-01 08:25:00,S20,81,45,0.87
2025-01-01 08:30:00,S20,69,45,0.56
2025-01-01 08:35:00,S20,180,33,0.5
2025-01-01 08:40:00,S20,118,51,0.88
2025-01-01 08:45:00,S20,76,61,0.14
2025-01-01 08:50:00,S20,168,24,0.41
2025-01-01 08:55:00,S20,95,67,0.49
2025-01-01 09:00:00,S20,63,63,0.25
2025-01-01 09:05:00,S20,183,56,0.12
2025-01-01 09:10:00,S20,158,50,0.34
2025-01-01 09:15:00,S20,151,57,0.19
2025-01-01 09:20:00,S20,190,41,0.41
2025-01-01 09:25:00,S20,107,58,0.79
2025-01-01 09:30:00,S20,137,54,0.36
2025-01-01 09:35:00,S20,74,45,0.28
2025-01-01 09:40:00,S20,151,39,0.81
2025-01-01 09:45:00,S20,145,40,0.64
2025-01-01 09:50:00,S20,65,32,0.26
2025-01-01 09:55:00,S20,193,55,0.26
2025-01-01 10:00:00,S20,180,30,0.1
2025-01-01 10:05:00,S20,169,31,0.5
2025-01-01 10:10:00,S20,133,39,0.1
2025-01-01 10:15:00,S20,157,50,0.1
2025-01-01 10:20:00,S20,61,67,0.83
2025-01-01 10:25:00,S20,111,20,0.32
2025-01-01 10:30:00,S20,154,50,0.88
2025-01-01 10:35:00,S20,98,51,0.38
2025-01-01 10:40:00,S20,191,56,0.43
2025-01-01 10:45:00,S20,193,67,0.11
2025-01-01 10:50:00,S20,185,52,0.45
2025-01-01 10:55:00,S20,122,20,0.78
2025-01-01 11:00:00,S20,128,60,0.18
2025-01-01 11:05:00,S20,156,66,0.54
2025-01-01 11:10:00,S20,123,34,0.32
2025-01-01 11:15:00,S20,51,64,0.27
2025-01-01 11:20:00,S20,172,34,0.58
2025-01-01 11:25:00,S20,67,50,0.2
2025-01-01 11:30:00,S20,92,69,0.42
2025-01-01 11:35:00,S20,190,36,0.55
2025-01-01 11:40:00,S20,125,50,0.68
2025-01-01 11:45:00,S20,106,32,0.12
2025-01-01 11:50:00,S20,145,56,0.23
2025-01-01 11:55:00,S20,192,47,0.59
2025-01-01 12:00:00,S20,110,47,0.31
2025-01-01 12:05:00,S20,126,31,0.11
2025-01-01 12:10:00,S20,60,58,0.79
2025-01-01 12:15:00,S20,83,32,0.51
2025-01-01 12:20:00,S20,198,25,0.3
2025-01-01 12:25:00,S20,71,33,0.82
2025-01-01 12:30:00,S20,190,53,0.63
2025-01-01 12:35:00,S20,180,37,0.84
2025-01-01 12:40:00,S20,65,46,0.12
2025-01-01 12:45:00,S20,91,42,0.25
2025-01-01 12:50:00,S20,153,28,0.45
2025-01-01 12:55:00,S20,189,38,0.36
2025-01-01 13:00:00,S20,73,33,0.76
2025-01-01 13:05:00,S20,115,51,0.37
2025-01-01 13:10:00,S20,80,54,0.33
2025-01-01 13:15:00,S20,130,51,0.56
2025-01-01 13:20:00,S20,50,62,0.84
2025-01-01 13:25:00,S20,59,28,0.25
2025-01-01 13:30:00,S20,170,65,0.31
2025-01-01 13:35:00,S20,163,69,0.14
2025-01-01 13:40:00,S20,133,30,0.63
2025-01-01 13:45:00,S20,80,35,0.1
2025-01-01 13:50:00,S20,102,54,0.68
2025-01-01 13:55:00,S20,176,35,0.24
2025-01-01 14:00:00,S20,146,54,0.36
2025-01-01 14:05:00,S20,161,51,0.54
2025-01-01 14:10:00,S20,128,27,0.83
2025-01-01 14:15:00,S20,73,21,0.5
2025-01-01 06:00:00,S21,183,33,0.2
2025-01-01 06:05:00,S21,77,42,0.19
2025-01-01 06:10:00,S21,172,26,0.17
2025-01-01 06:15:00,S21,181,48,0.21
2025-01-01 06:20:00,S21,57,23,0.59
2025-01-01 06:25:00,S21,177,54,0.75
2025-01-01 06:30:00,S21,56,47,0.46
2025-01-01 06:35:00,S21,144,45,0.7
2025-01-01 06:40:00,S21,196,67,0.62
2025-01-01 06:45:00,S21,94,65,0.83
2025-01-01 06:50:00,S21,69,29,0.73
2025-01-01 06:55:00,S21,76,29,0.57
2025-01-01 07:00:00,S21,155,49,0.34
2025-01-01 07:05:00,S21,172,23,0.33
2025-01-01 07:10:00,S21,116,20,0.71
2025-01-01 07:15:00,S21,146,36,0.85
2025-01-01 07:20:00,S21,58,55,0.43
2025-01-01 07:25:00,S21,121,63,0.31
2025-01-01 07:30:00,S21,104,54,0.45
2025-01-01 07:35:00,S21,182,31,0.24
2025-01-01 07:40:00,S21,152,50,0.3
2025-01-01 07:45:00,S21,109,37,0.42
2025-01-01 07:50:00,S21,62,68,0.71
2025-01-01 07:55:00,S21,91,28,0.47
2025-01-01 08:00:00,S21,51,28,0.56
2025-01-01 08:05:00,S21,174,59,0.72
2025-01-01 08:10:00,S21,193,61,0.63
2025-01-01 08:15:00,S21,114,63,0.63
2025-01-01 08:20:00,S21,174,58,0.54
2025-01-01 08:25:00,S21,143,43,0.8
2025-01-01 08:30:00,S21,111,41,0.17
2025-01-01 08:35:00,S21,196,23,0.65
2025-01-01 08:40:00,S21,145,53,0.8
2025-01-01 08:45:00,S21,146,46,0.21
2025-01-01 08:50:00,S21,128,37,0.24
2025-01-01 08:55:00,S21,189,45,0.41
2025-01-01 09:00:00,S21,149,35,0.54
2025-01-01 09:05:00,S21,121,45,0.25
2025-01-01 09:10:00,S21,177,49,0.48
2025-01-01 09:15:00,S21,92,34,0.42
2025-01-01 09:20:00,S21,62,30,0.35
2025-01-01 09:25:00,S21,130,38,0.6
2025-01-01 09:30:00,S21,181,57,0.68
